training/actor_loss,training/bc_loss,training/critic_loss,training/grad/max,training/grad/min,training/grad/norm,training/q,training/q_max,training/q_mean,training/q_min,training/q_pe_max,training/q_pe_mean,training/q_pe_min,training/total_loss,time/epoch_time,time/total_time,step
90.51397,0.5753135,2.013588,0.1040878,-0.09679295,12.276806,-94.11931,-4.8694625,-94.11931,-122.74214,-7.842006,-90.93463,-120.254295,93.10287,0.010549380016326904,105.49381589889526,10000
101.61128,0.53252894,2.657081,0.18318307,-0.18208466,23.71009,-105.41577,7.9164257,-105.41577,-146.49377,8.046541,-101.960434,-145.2452,104.800896,0.009683674788475037,202.33057689666748,20000
117.889755,0.5107102,1.8119389,0.31298667,-0.37218845,21.639042,-121.52937,-20.882359,-121.52937,-158.32845,-24.364088,-117.889755,-156.75072,120.2124,0.00968616235256195,299.19220995903015,30000
125.58564,0.5224592,2.0610607,0.36671752,-0.4976572,23.759932,-129.5836,-35.179993,-129.5836,-170.7671,-40.788624,-126.11712,-168.73358,128.16916,0.009688837242126465,396.08058881759644,40000
137.53265,0.49126375,2.0468185,0.57787853,-0.66827226,28.239525,-142.26758,-51.24267,-142.26758,-179.18863,-56.560005,-138.4161,-177.14711,140.07072,0.009684704756736755,492.9276497364044,50000
152.2384,0.51399595,2.0492837,1.0203499,-0.98023766,35.587532,-155.54056,5.5646887,-155.54056,-187.13728,-0.868797,-152.2384,-180.23865,154.80168,0.009287383699417114,585.8014941215515,60000
160.44894,0.49100393,1.6173102,0.11324547,-0.10086429,12.472364,-163.98222,-53.882607,-163.98222,-195.93571,-58.70428,-160.44894,-192.96783,162.55725,0.007999523448944092,665.7967360019684,70000
162.1889,0.47189078,1.3006235,0.13202195,-0.13853842,10.795425,-166.02864,-82.17652,-166.02864,-200.67346,-90.33857,-162.80081,-192.88419,163.96143,0.008002223634719849,745.8189795017242,80000
167.92165,0.4819966,1.127407,0.24271885,-0.27475098,15.130244,-171.74948,-45.48531,-171.74948,-199.94267,-49.481197,-168.52347,-196.57207,169.53105,0.007996842694282531,825.7874176502228,90000
175.4993,0.50671256,1.3286947,0.07768071,-0.10049785,10.972137,-178.88028,-93.32604,-178.88028,-212.1055,-97.151825,-175.4993,-207.59294,177.3347,0.008669811797142029,912.485543012619,100000
176.06068,0.50086296,1.5302439,0.16079006,-0.14864966,14.145701,-179.89244,-36.359367,-179.89244,-210.6025,-49.459198,-176.68384,-205.51897,178.0918,0.01025606827735901,1015.0462329387665,110000
180.91183,0.44054624,1.0301701,0.21979274,-0.22960433,14.321428,-183.97015,-74.79533,-183.97015,-213.93527,-81.08492,-180.91183,-212.49178,182.38255,0.011398845505714416,1129.0347027778625,120000
185.62238,0.4249126,1.0695156,0.119876735,-0.111710444,12.313686,-190.21043,-98.14196,-190.21043,-223.11867,-99.58253,-186.76056,-218.92549,187.1168,0.011396720099449158,1243.001910686493,130000
184.19235,0.4467657,0.9866582,0.2459707,-0.4572451,12.244829,-187.25847,-99.632675,-187.25847,-234.0451,-108.901634,-184.19235,-231.602,185.62578,0.011393022799491882,1356.9321491718292,140000
186.93237,0.44877943,0.90814555,0.11620593,-0.1279433,10.244229,-189.47618,-28.316813,-189.47618,-231.81866,-33.477108,-186.93237,-230.28018,188.28929,0.01138402225971222,1470.772378206253,150000
189.90594,0.41981548,1.1533802,0.20419139,-0.15698516,12.216829,-193.43611,-103.81894,-193.43611,-242.72284,-110.46393,-190.76212,-240.84268,191.47914,0.011395424056053162,1584.726628780365,160000
195.07959,0.37470305,1.0280131,0.21087168,-0.23798886,10.809841,-197.73463,-18.702736,-197.73463,-245.52757,-31.44694,-195.07959,-240.57152,196.48232,0.011394084334373474,1698.6674799919128,170000
192.11038,0.3961488,0.9718508,0.26817793,-0.40483648,14.500032,-196.64372,-28.245914,-196.64372,-248.9638,-33.162376,-193.78055,-244.828,193.47838,0.011397771620750428,1812.6452045440674,180000
195.44626,0.47458982,0.96327776,0.16941024,-0.20447223,8.897207,-198.60718,-13.60448,-198.60718,-257.37552,-23.184177,-195.44626,-254.18062,196.88412,0.011396435880661011,1926.6095724105835,190000
200.98134,0.3805294,1.171538,0.093548276,-0.12818831,12.437854,-203.36009,-99.453545,-203.36009,-241.4277,-107.61875,-200.98134,-236.73857,202.5334,0.010675835800170898,2033.36794090271,200000
203.43182,0.42963699,1.3046639,0.13533609,-0.15293163,9.849093,-206.20923,-145.00304,-206.20923,-246.3594,-147.95354,-203.43182,-243.88435,205.16612,0.009130404257774352,2124.6719913482666,210000
205.26895,0.39746523,1.1698223,0.10649029,-0.10657162,11.979925,-208.36197,2.1365366,-208.36197,-257.48645,-4.687928,-206.09454,-254.4543,206.83623,0.008073254871368408,2205.4045493602753,220000
207.30733,0.42548195,1.2681284,0.79579103,-1.0318663,34.553,-209.97745,-24.903864,-209.97745,-257.16086,-29.125929,-208.1918,-254.82808,209.00093,0.008003879570961,2285.4433736801147,230000
215.21371,0.45265818,1.263123,0.35225573,-0.23267035,16.16897,-217.51704,-40.33361,-217.51704,-266.162,-47.228664,-215.21371,-263.26886,216.92949,0.008027002215385437,2365.7134194374084,240000
216.80511,0.33967024,1.2504305,0.13811255,-0.14252807,14.194347,-220.34062,-127.96419,-220.34062,-271.94458,-135.41048,-217.72647,-269.76315,218.39522,0.008041379928588867,2446.1272246837616,250000
219.75348,0.38952896,0.8863457,0.10055585,-0.09761366,8.707139,-221.62666,-65.915764,-221.62666,-282.80377,-70.626305,-219.75348,-277.8152,221.02936,0.008429695725440979,2530.4241905212402,260000
222.55087,0.3766556,1.2915894,0.15229589,-0.1707987,12.061306,-225.39977,-51.08528,-225.39977,-269.27634,-53.152233,-223.4842,-267.7411,224.21913,0.009698051214218139,2627.404710292816,270000
228.67517,0.34002048,1.0261265,0.20311408,-0.14495388,14.159211,-230.43199,-107.588554,-230.43199,-277.11612,-119.31374,-228.67517,-275.0527,230.04132,0.009690404176712035,2724.308760166168,280000
229.32637,0.34448066,1.1482995,0.47654447,-0.4090434,16.594896,-231.68839,-110.633644,-231.68839,-274.7009,-117.37949,-230.36406,-272.68945,230.81915,0.009671473288536072,2821.0234990119934,290000
231.0075,0.36185843,1.2577454,1.4271784,-1.5999494,22.761024,-234.01355,-55.4204,-234.01355,-276.58582,-60.22165,-232.71097,-275.31467,232.62712,0.011095671176910401,2931.980225801468,300000
234.99161,0.36112356,1.1561997,0.10966395,-0.16982512,10.2843895,-237.44966,-166.86249,-237.44966,-280.3377,-171.40282,-235.92584,-278.27875,236.50894,0.011354017782211304,3045.5204105377197,310000
232.64044,0.2880702,1.2548455,0.12901434,-0.0957115,14.495335,-236.78331,-123.26214,-236.78331,-277.38577,-128.32256,-235.4978,-276.12073,234.18336,0.011350303053855896,3159.0234501361847,320000
241.31642,0.28182662,1.0015582,0.1034642,-0.10121745,12.478415,-243.48628,-137.52469,-243.48628,-282.34897,-142.09247,-242.23346,-281.4427,242.59981,0.01134840247631073,3272.507482290268,330000
244.58775,0.3076793,1.2029037,0.12576553,-0.10354575,10.967072,-246.04399,-127.99469,-246.04399,-284.1941,-136.18167,-244.58775,-282.7828,246.09833,0.011347298169136048,3385.9804785251617,340000
242.9336,0.28130502,0.780436,0.08062858,-0.09786834,9.783097,-245.93472,-87.91603,-245.93472,-286.37143,-94.266624,-244.9813,-285.52682,243.99535,0.011347347211837768,3499.4539601802826,350000
248.26218,0.26939678,1.1413857,0.10313048,-0.098304,14.136992,-249.32219,-20.973747,-249.32219,-285.504,-21.75408,-248.26218,-284.16263,249.67296,0.011347355723381043,3612.9275271892548,360000
248.4252,0.26544896,0.7499526,0.07249578,-0.09479903,9.518515,-250.33577,-139.13025,-250.33577,-290.9065,-139.87325,-249.45908,-289.11252,249.4406,0.011349075174331666,3726.418286561966,370000
250.9627,0.30170405,0.7503863,0.06610857,-0.08598014,9.6612,-252.61856,-0.2149558,-252.61856,-283.5267,-1.5805249,-251.99277,-282.07822,252.01479,0.011346346020698547,3839.881753921509,380000
257.24316,0.24758323,0.86955434,0.12544306,-0.10672365,12.919678,-258.05472,-139.86934,-258.05472,-288.58337,-144.47096,-257.24316,-287.69135,258.36032,0.01134986457824707,3953.380409002304,390000
258.05246,0.271186,0.693466,0.08949688,-0.05344307,9.474888,-258.76053,-119.76597,-258.76053,-290.67816,-124.45693,-258.05246,-288.97626,259.0171,0.0113465256690979,4066.8456761837006,400000
260.56903,0.21376835,0.8618334,0.10761202,-0.09810106,10.635989,-261.2002,-142.71782,-261.2002,-293.8393,-147.35904,-260.56903,-292.33923,261.64465,0.011345975041389466,4180.305433750153,410000
260.80573,0.23218568,0.6845871,0.11527475,-0.1544889,12.827514,-261.27875,-77.14106,-261.27875,-291.9469,-80.43395,-260.80573,-291.12845,261.7225,0.011343361139297485,4293.739052295685,420000
261.56088,0.249598,0.74202937,0.5057222,-0.3140639,13.532789,-264.0723,-112.170044,-264.0723,-293.59607,-114.4916,-263.49774,-292.50278,262.55252,0.011342168498039245,4407.160750389099,430000
263.1957,0.26763847,0.58373463,0.06536654,-0.07178024,9.476335,-264.8203,-116.692566,-264.8203,-293.48618,-119.952286,-264.30368,-293.0423,264.0471,0.011343831872940063,4520.5990788936615,440000
262.98285,0.20526603,0.7496853,0.08768407,-0.105251536,10.816037,-265.63556,-104.22144,-265.63556,-295.85895,-107.201515,-265.23608,-295.20044,263.9378,0.01134454526901245,4634.044542551041,450000
269.73123,0.26318038,0.6112213,0.06927817,-0.08233051,8.740756,-270.32346,-170.77156,-270.32346,-294.63287,-174.94606,-269.73123,-293.91345,270.60565,0.011344759678840638,4747.4921498298645,460000
269.97656,0.27651942,0.8355686,0.12888013,-0.09456914,12.628771,-270.44806,-88.94695,-270.44806,-294.88202,-83.70699,-269.97656,-294.00485,271.08865,0.011343474650382995,4860.926905155182,470000
