training/actor_loss,training/bc_loss,training/critic_loss,training/grad/max,training/grad/min,training/grad/norm,training/q,training/q_max,training/q_mean,training/q_min,training/q_pe_max,training/q_pe_mean,training/q_pe_min,training/total_loss,time/epoch_time,time/total_time,step
148.29536,0.4285227,2.5721104,0.2638937,-0.28666827,30.033028,-150.59293,-67.46982,-150.59293,-178.27785,-69.27007,-148.29536,-177.21956,151.296,0.008476350927352905,84.76352000236511,10000
128.67516,0.4952685,2.063341,0.12669262,-0.11154555,17.501629,-133.54893,-58.622868,-133.54893,-163.37964,-65.10726,-130.25423,-161.52208,131.23376,0.010818288707733154,192.9464192390442,20000
129.7994,0.47383955,2.2706726,0.504943,-0.60607505,34.784397,-134.13712,-66.82865,-134.13712,-165.50214,-67.92444,-130.84642,-164.82559,132.54391,0.011421276116371155,307.15918946266174,30000
136.85117,0.5521693,1.7830814,0.25210354,-0.27667212,23.258366,-140.19759,-44.843876,-140.19759,-172.06873,-46.00383,-136.85117,-168.28893,139.18642,0.011410425114631653,421.26344776153564,40000
143.57425,0.39988402,1.9831635,0.36805934,-0.24503428,22.848286,-146.30377,-48.932606,-146.30377,-183.05557,-49.262264,-143.57425,-182.55643,145.9573,0.01127396047115326,534.0030658245087,50000
150.77646,0.48925376,1.7485472,0.568749,-0.82204837,23.556389,-154.4137,-30.538832,-154.4137,-192.011,-37.413055,-150.77646,-189.2492,153.01427,0.009718078827857971,631.1838722229004,60000
156.70232,0.41108313,1.1502956,0.1125,-0.08998498,11.796776,-160.97101,-54.688072,-160.97101,-200.3449,-57.99319,-157.86914,-192.57306,158.2637,0.009705898356437682,728.2428638935089,70000
167.81284,0.5045103,1.3260499,0.17956364,-0.12573864,15.589448,-171.21884,-31.534369,-171.21884,-203.92159,-36.597572,-168.349,-202.47237,169.6434,0.009704663324356079,825.2895112037659,80000
169.68648,0.48532256,1.6462164,0.8982551,-0.5589581,20.047363,-172.87651,-55.32879,-172.87651,-230.26854,-61.274933,-169.68648,-227.09508,171.81801,0.009702567839622497,922.3151988983154,90000
171.65796,0.48816302,2.4612541,2.3818192,-1.6590353,47.086693,-174.7033,-70.55737,-174.7033,-217.87505,-78.15936,-171.65796,-213.91096,174.60738,0.009698198294639587,1019.2971887588501,100000
181.39375,0.39807242,1.7118117,0.7159366,-0.7442481,27.662502,-183.42621,-66.4712,-183.42621,-233.8315,-68.56264,-181.39375,-230.77843,183.50363,0.009659493064880372,1115.892127275467,110000
187.73932,0.3890902,2.168832,0.3604492,-0.44386703,24.163006,-190.11104,-41.366817,-190.11104,-250.24805,-44.773556,-187.73932,-248.62633,190.29724,0.011326638078689576,1229.1585161685944,120000
191.87546,0.36698067,2.2166653,0.39366958,-0.64350456,27.380262,-194.14421,-88.1274,-194.14421,-253.77307,-91.09956,-191.87546,-249.89018,194.45909,0.011374654579162598,1342.9050688743591,130000
198.06822,0.3814048,3.227422,0.8181183,-1.0675796,45.976704,-200.91145,-39.418682,-200.91145,-266.02655,-46.90686,-198.81595,-264.28366,201.67705,0.01137610456943512,1456.666122674942,140000
204.53265,0.39175782,2.1686578,0.19109221,-0.22316967,21.50433,-206.32259,-56.151363,-206.32259,-258.64218,-61.381355,-204.53265,-253.16075,207.09306,0.011386923384666443,1570.5353639125824,150000
211.32648,0.2957957,1.7213739,0.1477316,-0.17777807,16.65382,-213.74669,-112.20639,-213.74669,-273.3779,-118.306984,-212.20825,-271.71484,213.34364,0.01137249937057495,1684.2603640556335,160000
217.52927,0.37633768,1.8103424,0.2750111,-0.29757228,23.18069,-219.11588,-116.12559,-219.11588,-273.80698,-121.025566,-217.52927,-271.95523,219.71596,0.011392699360847473,1798.1873972415924,170000
221.56082,0.35780075,2.6419468,0.37729666,-0.40035853,30.515364,-224.04195,-103.23375,-224.04195,-275.40793,-108.52682,-222.50087,-271.97714,224.56058,0.01136574010848999,1911.8448190689087,180000
225.84357,0.28002995,1.8938411,0.29212347,-0.31558883,24.561516,-229.73697,-87.08715,-229.73697,-276.7832,-91.98968,-228.46307,-272.4375,228.01744,0.011386969113349915,2025.7145211696625,190000
230.03625,0.33968723,1.7344637,0.20248197,-0.19496661,18.48264,-232.30937,-89.6017,-232.30937,-275.53632,-94.23922,-230.86047,-274.361,232.11041,0.01138752338886261,2139.589762687683,200000
237.14886,0.2625058,1.3712088,0.20588592,-0.16222863,17.404594,-239.88585,-113.155525,-239.88585,-280.37793,-117.73081,-239.08742,-278.31238,238.7826,0.011378821063041687,2253.377994298935,210000
239.36876,0.28926092,1.361948,0.43376014,-0.3157852,19.321344,-241.09659,-72.82605,-241.09659,-281.99033,-76.7049,-240.3715,-280.1308,241.01997,0.011379055166244507,2367.1685519218445,220000
244.12677,0.2565082,1.7747396,0.271854,-0.19839546,26.532627,-245.94783,-80.706215,-245.94783,-282.684,-85.30624,-245.12802,-280.3395,246.15802,0.01137054831981659,2480.874045610428,230000
246.85312,0.32706547,1.5420579,0.21398164,-0.31755167,21.440498,-247.86852,-73.38466,-247.86852,-284.1275,-81.16225,-246.85312,-282.61642,248.72224,0.011394262194633483,2594.816674232483,240000
249.9867,0.28623706,1.3121351,0.45158842,-0.1860533,17.271904,-250.45825,-114.00445,-250.45825,-288.4702,-115.55591,-249.9867,-286.4306,251.58507,0.011384354948997498,2708.6602351665497,250000
248.10458,0.25607666,1.2646017,0.15108292,-0.1663596,18.303555,-250.41246,-108.023605,-250.41246,-285.01578,-110.917534,-249.86528,-283.94952,249.62526,0.011377906394004822,2822.439306974411,260000
253.58578,0.23100391,1.1082066,0.18331876,-0.18154362,16.586002,-254.05122,-96.83132,-254.05122,-291.16608,-101.92624,-253.58578,-290.14322,254.92499,0.011373067378997802,2936.169990539551,270000
257.7006,0.21287708,0.95869315,0.12298106,-0.19307682,15.725651,-257.9881,-37.049126,-257.9881,-289.97366,-43.592785,-257.7006,-289.1338,258.87216,0.011369266867637635,3049.8626663684845,280000
253.20148,0.25256592,1.3211259,0.47440687,-0.4904261,24.537647,-254.5771,-84.50031,-254.5771,-290.67078,-89.08306,-254.22552,-289.47342,254.77516,0.01137411015033722,3163.60377907753,290000
257.74173,0.2850188,1.041727,0.100600496,-0.14715853,13.385788,-258.87048,-163.74507,-258.87048,-294.39297,-164.92677,-258.43213,-292.37622,259.06845,0.01138674910068512,3277.4712789058685,300000
256.43903,0.2466716,1.7363713,0.11726543,-0.15533423,17.49577,-257.92404,-68.025406,-257.92404,-290.1373,-71.834984,-257.4662,-288.9205,258.42206,0.011368417572975159,3391.155465364456,310000
264.73254,0.21626979,1.0723209,0.11465007,-0.102413565,16.968498,-265.0088,-128.62057,-265.0088,-292.23535,-137.81905,-264.73254,-291.12915,266.02115,0.011375177788734436,3504.9072518348694,320000
258.7789,0.19749331,0.9798431,0.14953607,-0.18475586,18.439568,-259.75424,-96.55131,-259.75424,-292.88312,-99.20123,-259.5133,-292.26602,259.9562,0.01137224838733673,3618.629744052887,330000
263.58862,0.22157039,1.188595,0.17743969,-0.2751003,20.15492,-264.71832,-135.38498,-264.71832,-293.14108,-151.86964,-264.47952,-291.71823,264.99878,0.011370598578453064,3732.3357360363007,340000
266.08063,0.23385613,0.82137585,0.23080774,-0.19884183,16.33276,-266.386,-95.73088,-266.386,-295.10733,-98.077576,-266.08063,-294.54095,267.13586,0.01137682740688324,3846.104018688202,350000
267.1146,0.26174435,1.4101061,0.14209227,-0.19699511,16.97883,-268.56943,-97.42615,-268.56943,-293.85754,-99.59614,-268.24304,-292.78427,268.78644,0.011373647022247314,3959.8405129909515,360000
266.22308,0.21253322,1.0060501,0.33703485,-0.23194131,20.195005,-266.3364,-94.82327,-266.3364,-292.829,-100.235695,-266.22308,-291.49835,267.44165,0.011382019686698913,4073.660719871521,370000
268.43646,0.22234039,0.93405074,0.27995974,-0.22279137,17.957886,-268.69238,-122.75588,-268.69238,-294.89636,-125.94171,-268.43646,-294.18698,269.59286,0.011377502083778381,4187.435748338699,380000
267.72192,0.2678636,1.1230942,0.17295004,-0.21129254,17.65857,-268.22183,-150.53723,-268.22183,-294.53293,-163.46257,-267.72192,-293.46573,269.11288,0.011370035195350648,4301.136114120483,390000
