training/actor_loss,training/bc_loss,training/critic_loss,training/grad/max,training/grad/min,training/grad/norm,training/q,training/q_max,training/q_mean,training/q_min,training/q_pe_max,training/q_pe_mean,training/q_pe_min,training/total_loss,time/epoch_time,time/total_time,step
89.847916,0.24934986,0.6204831,0.06556032,-0.08017534,7.143916,-90.79629,-59.899693,-90.79629,-92.64278,-58.670948,-90.56341,-92.48479,90.71775,0.010835356664657592,108.3535749912262,10000
46.225716,0.27899286,1.7404435,0.07551097,-0.08106582,9.94919,-47.31126,-31.415928,-47.31126,-56.628162,-29.347273,-46.353928,-55.84844,48.24515,0.011315680384635925,221.51038527488708,20000
74.56123,0.24267837,3.433703,0.19547321,-0.21584728,23.315151,-74.7904,0.039445356,-74.7904,-86.45965,-1.4648054,-74.56123,-85.50876,78.23761,0.011310597538948058,334.6163659095764,30000
68.214,0.2835952,3.3145523,0.18025064,-0.17223805,20.093496,-69.118996,-1.6590865,-69.118996,-89.66153,-5.833215,-68.214,-88.2478,71.81214,0.010645324683189392,441.0696177482605,40000
64.740524,0.29957736,2.3695211,0.117597796,-0.09041932,13.671013,-65.84096,1.9455104,-65.84096,-90.81367,0.856273,-64.740524,-89.1436,67.40962,0.009583996081352233,536.9095840454102,50000
66.36006,0.27868202,2.0829046,0.15056682,-0.1967509,13.543113,-67.554375,1.1485698,-67.554375,-90.17731,0.3499225,-66.36006,-89.29683,68.72164,0.010260586619377137,639.5154550075531,60000
65.22879,0.27914122,1.2855304,0.14243864,-0.20678106,11.802765,-67.262054,-16.536217,-67.262054,-90.23396,-16.826506,-65.85937,-87.91692,66.793465,0.011296468853950501,752.4801495075226,70000
66.61204,0.3393727,1.895537,0.21208344,-0.2580333,16.150751,-68.08785,-15.796153,-68.08785,-92.09461,-15.672116,-66.61204,-91.19059,68.84695,0.011296907210350036,865.4492266178131,80000
67.5686,0.4259498,1.1775454,0.28619546,-0.24118859,10.832603,-68.78744,-17.613998,-68.78744,-90.75554,-12.406896,-67.77217,-90.137505,69.1721,0.011295154762268066,978.4007794857025,90000
67.34338,0.41321194,0.9758525,0.15952781,-0.10854908,8.439845,-68.82356,0.30456477,-68.82356,-91.878975,0.13847838,-67.34338,-90.457695,68.73245,0.011297461915016174,1091.3754057884216,100000
67.09323,0.35588214,0.98272955,0.09287983,-0.07366527,8.402319,-68.57888,0.35135165,-68.57888,-93.95791,-0.16708602,-67.296875,-93.609856,68.43184,0.010637215161323547,1197.747561454773,110000
67.140495,0.37469292,1.305389,0.20261939,-0.19877547,11.903826,-68.56277,-4.9326663,-68.56277,-93.77123,-6.581436,-67.140495,-93.26909,68.82058,0.009577276754379272,1293.520334482193,120000
68.19705,0.3486066,1.0827503,0.19437234,-0.22534414,9.7341175,-69.58329,-18.053053,-69.58329,-92.87838,-15.812972,-68.19705,-91.68624,69.62841,0.010355506515502929,1397.0754067897797,130000
66.86219,0.3415733,1.0655982,0.33468807,-0.3310556,11.564469,-68.11531,0.6580068,-68.11531,-94.93419,0.22213764,-66.86219,-93.20909,68.26936,0.011305853295326233,1510.1339449882507,140000
67.41479,0.4306186,0.9588767,0.13721552,-0.15630393,9.158279,-69.47095,-20.112339,-69.47095,-96.40171,-13.714815,-67.892975,-95.70434,68.80428,0.011295605778694153,1623.0900070667267,150000
67.49934,0.4169968,1.335974,0.14547011,-0.22011076,11.36282,-69.727905,-18.376081,-69.727905,-94.75583,-18.076605,-68.08665,-94.365036,69.25231,0.011297685718536376,1736.0668685436249,160000
67.6864,0.2835714,0.5282631,0.101661175,-0.116217606,6.0903883,-69.29045,0.7836242,-69.29045,-94.96933,0.22035158,-67.978485,-94.25155,68.49823,0.011298677730560303,1849.053650379181,170000
68.28972,0.34544304,0.6003152,0.078695364,-0.058501948,6.2694087,-69.839775,0.4858984,-69.839775,-95.2682,0.06531783,-68.28972,-94.701,69.23548,0.01129530062675476,1962.0066611766815,180000
67.75607,0.3131715,0.53989697,0.073363826,-0.051991034,5.8970747,-68.89056,0.032318607,-68.89056,-97.1506,-0.02477364,-67.75607,-96.91936,68.60914,0.011291580533981323,2074.9224724769592,190000
66.33007,0.411695,0.81056637,0.21873826,-0.1581464,8.662047,-68.245415,0.37001964,-68.245415,-96.25488,0.024699675,-66.62071,-95.70653,67.55234,0.011290937447547913,2187.83185172081,200000
68.50847,0.3888861,0.62375146,0.08847901,-0.091169454,6.6032333,-69.97463,0.10738793,-69.97463,-91.9591,-0.12719576,-68.50847,-90.84878,69.5211,0.011290369486808777,2300.7355542182922,210000
70.34805,0.34460407,0.54509497,0.14490941,-0.126826,7.106676,-71.591606,-20.836678,-71.591606,-92.70818,-20.214447,-70.34805,-91.92574,71.237755,0.011292046403884887,2413.656022310257,220000
67.04277,0.33650798,0.70336014,0.15706418,-0.2449962,7.79424,-69.03328,0.37874007,-69.03328,-94.33126,0.23916009,-67.58649,-93.28006,68.08264,0.01129182231426239,2526.5742495059967,230000
69.11537,0.28339356,0.4366663,0.08216213,-0.050529785,4.7178335,-70.54934,-23.979855,-70.54934,-93.16068,-21.072462,-69.39519,-92.92749,69.835434,0.01129282443523407,2639.5024979114532,240000
68.38776,0.46754524,0.55159694,0.52167964,-0.4163544,10.907128,-69.997856,-11.755027,-69.997856,-98.91849,-14.025789,-68.54735,-98.42584,69.4069,0.01129303867816925,2752.432900428772,250000
69.44977,0.36063963,0.40913245,0.08064205,-0.096739545,5.913328,-70.41894,0.51042444,-70.41894,-93.19913,0.24488786,-69.44977,-93.069115,70.21954,0.011289228916168213,2865.325197458267,260000
68.112305,0.38269562,0.58553904,0.13054581,-0.114816666,7.019955,-69.35374,-20.643429,-69.35374,-98.56162,-19.66725,-68.112305,-98.08871,69.08054,0.011290632104873657,2978.2315254211426,270000
67.603,0.26092622,0.33178508,0.2232515,-0.27947238,5.726179,-68.87342,-16.44032,-68.87342,-92.19819,-11.527092,-67.84958,-90.96252,68.19571,0.011286525130271912,3091.0967814922333,280000
68.5813,0.3853141,0.40930682,0.16610025,-0.1438591,5.646494,-69.89143,2.339562,-69.89143,-91.832306,1.7379156,-68.5813,-90.90787,69.37592,0.011284984636306762,3203.946634054184,290000
66.729454,0.35852763,0.33452734,0.066602215,-0.085339375,4.865369,-68.10835,-16.878353,-68.10835,-92.294075,-14.814059,-66.729454,-91.76498,67.42251,0.011285473442077637,3316.8013730049133,300000
68.668945,0.34867096,0.6329835,0.09048383,-0.08233907,6.7382207,-70.400154,-18.535778,-70.400154,-92.84791,-15.192332,-68.907684,-92.577705,69.6506,0.011284470462799073,3429.646082878113,310000
69.09953,0.57192904,0.51383555,0.0687694,-0.1036811,5.872873,-70.90031,-16.140415,-70.90031,-92.11442,-15.453824,-69.09953,-91.49683,70.185295,0.011290077757835389,3542.5468652248383,320000
66.72912,0.30898204,0.55908877,0.1872973,-0.25004116,6.8422823,-67.8373,0.34817076,-67.8373,-91.37882,0.14557493,-66.72912,-90.75942,67.59719,0.011286788368225097,3655.4147577285767,330000
67.08954,0.30831507,0.4442644,0.13717292,-0.21038234,6.7767205,-68.69,-22.285492,-68.69,-91.42226,-19.777147,-67.37107,-91.0226,67.84212,0.011282413005828858,3768.238895893097,340000
68.90329,0.32698527,0.44516402,0.12785068,-0.13397148,5.657092,-70.884705,1.0362467,-70.884705,-91.482796,0.45404807,-69.24236,-91.05517,69.675446,0.011287321400642395,3881.1121146678925,350000
68.863174,0.40127048,0.58777684,0.19273338,-0.1896921,7.757922,-70.53693,0.8803607,-70.53693,-93.727905,0.57421297,-69.188095,-93.433205,69.85222,0.011284605145454407,3993.9581711292267,360000
67.7114,0.35315657,0.44502902,0.1299761,-0.10904301,5.5121922,-69.847824,-26.607767,-69.847824,-98.55898,-27.805988,-68.19461,-98.26603,68.50959,0.01128438069820404,4106.80198264122,370000
66.85807,0.38456428,0.7420597,0.21834344,-0.15732254,7.340893,-68.69714,-7.312949,-68.69714,-99.70256,-8.141698,-67.40498,-99.34115,67.984695,0.011289643549919128,4219.698424339294,380000
67.10573,0.3321659,0.41492864,0.045555647,-0.05791222,4.6227202,-69.061775,-23.27646,-69.061775,-91.738785,-17.764914,-67.36129,-91.261154,67.85283,0.011283651399612427,4332.534942626953,390000
67.75374,0.38146558,0.5224084,0.48211333,-0.6697126,10.4940605,-69.675896,-25.2722,-69.675896,-92.26687,-23.636433,-68.09255,-91.475334,68.65761,0.011283839726448058,4445.37334561348,400000
68.1983,0.41898283,1.059117,0.30437306,-0.13363697,9.623959,-70.01232,0.811912,-70.01232,-93.12074,0.28126845,-68.45052,-92.97099,69.67641,0.011281639957427978,4558.189749956131,410000
69.27606,0.32438612,0.43414614,0.15897675,-0.13295552,6.379579,-70.994965,0.51774395,-70.994965,-93.10939,0.23186791,-69.71718,-92.44812,70.03459,0.011275890398025512,4670.948657751083,420000
69.192986,0.29535934,0.23360243,0.058934875,-0.04521196,3.3502252,-70.63714,0.3122832,-70.63714,-99.171196,0.14208812,-69.192986,-98.96141,69.72195,0.011284840536117554,4783.797066688538,430000
68.268326,0.48323828,0.38089794,0.08360229,-0.09230268,5.637689,-69.58437,1.3382477,-69.58437,-99.65021,0.7716578,-68.50577,-99.2589,69.13246,0.011279279780387879,4896.589869022369,440000
67.78715,0.35515758,0.3773881,0.055492055,-0.08611178,4.7816896,-69.568504,-6.216286,-69.568504,-94.774635,-6.709205,-68.106186,-90.51081,68.51969,0.011284539580345154,5009.435268878937,450000
70.06627,0.31340003,0.32842454,0.10814547,-0.08685849,4.5452843,-71.86576,-20.486113,-71.86576,-93.488625,-20.08975,-70.26776,-93.29234,70.70809,0.011265924715995789,5122.094521522522,460000
68.72069,0.3383709,0.38692304,0.18745197,-0.137347,4.47208,-70.051094,1.0323931,-70.051094,-98.114456,0.43806657,-68.79921,-97.482124,69.445984,0.011286271333694458,5234.957240343094,470000
