training/actor_loss,training/bc_loss,training/critic_loss,training/grad/max,training/grad/min,training/grad/norm,training/q,training/q_max,training/q_mean,training/q_min,training/q_pe_max,training/q_pe_mean,training/q_pe_min,training/total_loss,time/epoch_time,time/total_time,step
42.829323,0.41352218,0.3587961,1.2160107,-1.3550112,13.740449,-42.8358,-0.50184846,-42.8358,-44.648052,-1.1441659,-42.829323,-44.471478,43.22947,0.010223296022415162,102.23296976089478,10000
66.38407,0.4388824,0.10073842,0.22223355,-0.24415407,3.3647926,-66.3928,-0.09900005,-66.3928,-69.72092,-0.280759,-66.38407,-69.53834,66.5287,0.009661954879760742,198.85252618789673,20000
78.35767,0.40638185,0.31830844,0.28743237,-0.356035,8.0467415,-78.37878,-0.47270298,-78.37878,-83.59962,-1.1044568,-78.35767,-83.51526,78.71662,0.009658209776878358,295.4346287250519,30000
82.99073,0.52009183,0.2790851,0.8557207,-0.9853562,11.975168,-83.070755,-0.39460605,-83.070755,-91.57305,-1.242156,-82.99073,-91.46059,83.32182,0.008204087114334107,377.47550415992737,40000
84.80604,0.46705413,0.12415898,0.11491003,-0.11948975,2.9375288,-84.876785,0.28539836,-84.876785,-95.86192,-0.1320915,-84.80604,-95.72363,84.976906,0.007925839495658874,456.7339038848877,50000
84.439445,0.37806848,0.16611132,0.2284244,-0.19727938,4.0205865,-84.50914,0.29412937,-84.50914,-97.956375,-0.035588004,-84.439445,-97.92216,84.643364,0.007827317810058593,535.0070877075195,60000
85.53047,0.44389948,0.32050845,0.20805702,-0.21223676,4.858796,-85.60304,-4.220418,-85.60304,-99.36763,-5.02237,-85.53047,-99.32109,85.89537,0.00858901026248932,620.8971946239471,70000
87.13562,0.405304,0.23517008,0.2576722,-0.5576519,5.4863443,-87.21554,-0.2209527,-87.21554,-100.422165,-0.39076832,-87.13562,-100.373344,87.411316,0.011359102582931518,734.4882256984711,80000
87.42747,0.4561146,0.20154393,1.9083714,-1.5542306,16.571589,-87.53316,0.3384648,-87.53316,-101.38426,-0.72796506,-87.42747,-101.28878,87.67462,0.011361105370521546,848.0992839336395,90000
87.81016,0.38551968,0.24479763,0.6549442,-0.79635155,9.461879,-87.86529,-0.9406108,-87.86529,-102.1464,-2.0298426,-87.81016,-102.10067,88.093506,0.01135870645046234,961.6863532066345,100000
89.831955,0.46434152,0.115786865,0.23500116,-0.1836059,3.0511656,-89.89633,-19.276964,-89.89633,-102.4491,-20.201643,-89.831955,-102.31188,89.99417,0.011352581024169922,1075.212168931961,110000
91.65782,0.37214673,0.06412231,0.15201221,-0.05472974,1.7102269,-91.71233,-35.118866,-91.71233,-102.98645,-35.56201,-91.65782,-102.83761,91.75916,0.011352115535736083,1188.7333302497864,120000
89.927505,0.4175346,0.2149376,0.40486592,-0.2553561,5.168062,-89.975365,0.9827691,-89.975365,-104.51041,0.01912917,-89.927505,-104.351906,90.1842,0.011352607893943786,1302.2594130039215,130000
91.57683,0.38473275,0.07891979,0.1283637,-0.053831935,2.2934833,-91.65038,0.14122003,-91.65038,-103.8885,-0.6487376,-91.57683,-103.8303,91.69422,0.0113543470621109,1415.8028919696808,140000
89.66624,0.45306087,0.116581224,0.07798663,-0.19744231,2.4985178,-89.752785,-37.689133,-89.752785,-105.94005,-38.436153,-89.66624,-105.867676,89.828125,0.011350326299667358,1529.3061592578888,150000
92.558914,0.41131777,0.07366603,0.08648238,-0.12898842,2.0954647,-92.61096,-41.78916,-92.61096,-106.59686,-41.25462,-92.558914,-106.43764,92.67371,0.011351255869865417,1642.8187227249146,160000
89.72836,0.39313632,0.137854,0.08542779,-0.13601032,2.740111,-89.76968,1.5178331,-89.76968,-106.462456,0.5029932,-89.72836,-105.947014,89.90553,0.011345840716362,1756.2771346569061,170000
92.26207,0.385346,0.10211851,0.17598672,-0.12627316,2.6541753,-92.29982,-1.5764803,-92.29982,-107.73954,-0.949154,-92.26207,-107.57018,92.402725,0.011347585344314575,1869.7529916763306,180000
90.73092,0.39406478,0.123111084,0.16647242,-0.07579313,2.9491096,-90.79905,-0.8856733,-90.79905,-107.82082,-1.3883215,-90.73092,-107.73549,90.89343,0.011350702023506165,1983.2600169181824,190000
92.476326,0.35564172,0.09508405,0.12609838,-0.1409985,2.5093968,-92.51639,-3.3317437,-92.51639,-107.57815,-5.896636,-92.476326,-107.45811,92.60697,0.011356889724731445,2096.8289201259613,200000
90.61156,0.39925092,1.2020289,2.9334073,-2.6494932,28.223146,-90.676994,1.1423204,-90.676994,-106.9525,0.15901399,-90.61156,-106.8489,91.85351,0.011346181511878967,2210.290740251541,210000
91.748505,0.4269193,0.23955336,0.77783936,-0.7946848,9.205151,-91.79542,0.28815746,-91.79542,-107.07632,-0.49485737,-91.748505,-106.97921,92.030754,0.011349780201911927,2323.7885472774506,220000
91.10816,0.40305167,0.11691904,0.11576186,-0.06835297,2.3172898,-91.16654,-0.09174742,-91.16654,-106.94066,-0.9151942,-91.10816,-106.78646,91.26539,0.011347314953804016,2437.261705160141,230000
91.70105,0.37474683,0.091247335,0.13952921,-0.1213931,2.189698,-91.735374,0.22237973,-91.735374,-109.40367,-1.0041051,-91.70105,-109.31575,91.82977,0.011348151469230652,2550.7432243824005,240000
91.72365,0.36078134,0.06978106,0.1372459,-0.07448362,2.2589867,-91.759254,0.24638581,-91.759254,-107.29178,-0.06366744,-91.72365,-107.103294,91.829506,0.011348535346984863,2664.2285828590393,250000
93.01446,0.33370343,0.20461045,1.1459274,-1.9229907,11.311729,-93.04394,-0.16268101,-93.04394,-108.67986,-1.6533806,-93.01446,-108.35203,93.25244,0.01135389850139618,2777.76757311821,260000
