training/actor_loss,training/bc_loss,training/critic_loss,training/grad/max,training/grad/min,training/grad/norm,training/q,training/q_max,training/q_mean,training/q_min,training/q_pe_max,training/q_pe_mean,training/q_pe_min,training/total_loss,time/epoch_time,time/total_time,step
72.48634,0.29206958,1.7312405,0.071373194,-0.097829744,13.780634,-72.76705,1.7167978,-72.76705,-90.187416,1.542351,-72.48634,-90.01943,75.09379,0.010256328797340394,102.56329274177551,10000
75.81847,0.26310357,2.6190994,0.14835927,-0.12489841,12.205101,-76.46075,-0.8155951,-76.46075,-93.506165,-5.722487,-76.17399,-93.3832,79.22688,0.009671143031120301,199.27472972869873,20000
77.23966,0.2407833,0.99016154,0.061936483,-0.1518529,11.797677,-78.05572,0.9126103,-78.05572,-94.28947,0.05131489,-77.5279,-94.13449,78.95217,0.007921007919311523,278.4848175048828,30000
79.94827,0.24619657,0.7662994,0.21543477,-0.35307616,12.942341,-80.31225,0.9618167,-80.31225,-95.189735,0.58979243,-79.94827,-94.96021,81.453156,0.0068204019546508786,346.6888418197632,40000
80.4727,0.2517393,0.63180935,0.047585417,-0.041306928,5.7401466,-80.95647,0.89482886,-80.95647,-95.9223,0.29979694,-80.4727,-95.8207,81.85973,0.008222478914260865,428.91363620758057,50000
78.00293,0.20941077,0.6033358,0.10405515,-0.11683077,7.089487,-80.17238,0.82770854,-80.17238,-96.24174,0.35282502,-79.74658,-96.18989,79.2345,0.009655831789970398,525.4719579219818,60000
83.14486,0.23826927,1.1969393,0.363415,-0.29137874,14.091583,-83.59054,-2.797365,-83.59054,-96.93274,-6.038622,-83.14486,-96.44978,85.0566,0.009660586857795715,622.0778312683105,70000
81.74159,0.2172067,0.6477203,0.06778045,-0.057195865,5.342762,-82.58792,0.45198733,-82.58792,-97.1185,0.3236982,-82.05312,-96.99041,83.04093,0.009236728143692016,714.4451208114624,80000
82.608765,0.22686744,0.48451635,0.065604836,-0.05676381,4.652958,-83.77589,-0.6761053,-83.77589,-97.94724,-2.0271478,-83.2681,-97.83965,83.77389,0.007925724458694458,793.7023711204529,90000
83.78964,0.2209774,0.7850793,0.18304606,-0.14258547,10.276059,-84.18856,2.0718265,-84.18856,-97.87179,0.16994111,-83.90552,-97.71928,85.237656,0.00791264786720276,872.8288531303406,100000
85.185974,0.21167748,0.6404099,0.06454506,-0.10259019,7.2137175,-85.944046,0.44529444,-85.944046,-98.23036,0.11673017,-85.55413,-98.06118,86.46142,0.008134364032745362,954.1724984645844,110000
84.37689,0.23013335,0.5256519,0.08829889,-0.10068802,5.2808266,-84.862404,0.49769714,-84.862404,-98.46167,0.06536507,-84.37689,-98.116165,85.59294,0.010194946575164794,1056.1219696998596,120000
84.52505,0.23199596,0.6075839,0.07989162,-0.10081368,5.8718686,-84.970726,-0.16156739,-84.970726,-98.33328,-4.4922442,-84.6569,-98.077095,85.82862,0.011357262754440307,1169.6946017742157,130000
85.29526,0.20226945,0.9287569,0.12038494,-0.1418402,6.9869494,-86.06316,-16.025713,-86.06316,-98.625465,-17.47103,-85.49657,-98.38173,86.830826,0.011359990644454957,1283.2945125102997,140000
85.515305,0.24614356,0.42526957,0.06972651,-0.08383742,5.632709,-85.91244,0.79342294,-85.91244,-98.49564,0.41455188,-85.515305,-98.4049,86.67901,0.011357052063941955,1396.865041255951,150000
84.90172,0.24137753,0.5069048,0.233748,-0.44870806,9.403545,-85.30043,0.599644,-85.30043,-98.484886,0.16964579,-84.90172,-98.46998,86.13276,0.011352442836761475,1510.3894731998444,160000
85.88317,0.20028827,0.65484613,0.060792144,-0.06487595,5.299035,-86.18863,0.5527016,-86.18863,-98.727745,0.1811694,-85.88317,-98.541626,87.138885,0.011351546931266785,1623.904946088791,170000
84.90473,0.18947399,0.5858094,0.07972969,-0.057464126,5.546977,-85.48396,0.48112172,-85.48396,-98.57404,0.3051818,-85.107666,-98.45523,86.05896,0.011354559779167175,1737.4505486488342,180000
85.129974,0.19455843,0.48989636,0.10111483,-0.11599999,6.600752,-85.77899,0.7468821,-85.77899,-98.90589,0.295667,-85.51181,-98.720436,86.203545,0.011352846932411193,1850.9790260791779,190000
84.3293,0.18526638,0.49228105,0.10009443,-0.1096863,7.5794086,-84.863,1.1381043,-84.863,-98.758514,0.31831202,-84.3293,-98.68511,85.37738,0.011347244763374328,1964.4514787197113,200000
87.09575,0.19262336,0.36323586,0.07466909,-0.07294925,5.3382516,-87.34048,0.44453752,-87.34048,-99.001366,0.27826035,-87.09575,-98.8755,88.03686,0.011349944496154785,2077.950927734375,210000
85.274216,0.21718723,0.73746735,0.07154088,-0.1824106,6.989691,-86.00382,2.6348429,-86.00382,-98.87441,0.89233094,-85.474625,-98.72891,86.66324,0.011348010420799255,2191.4310355186462,220000
84.244064,0.21627271,0.59078217,0.065401234,-0.058812868,4.9298325,-85.07535,0.63916284,-85.07535,-99.04539,0.34842134,-84.513855,-98.95746,85.483665,0.011347695946693421,2304.9079988002777,230000
85.83914,0.21149744,0.45370588,0.100471795,-0.11747049,6.926602,-86.34447,0.2537436,-86.34447,-99.13123,-0.046715774,-85.83914,-98.94352,86.92734,0.0113540691614151,2418.4486961364746,240000
87.46892,0.17469203,0.40250593,0.04380682,-0.044559628,4.662957,-88.05605,-21.353456,-88.05605,-99.09697,-21.895866,-87.62409,-98.973015,88.3955,0.01135366542339325,2531.985353946686,250000
86.54444,0.1945359,0.46900424,0.2981661,-0.22125506,6.7086153,-87.081375,0.67909306,-87.081375,-98.98679,0.24534877,-86.54444,-98.874695,87.59705,0.01134646499156952,2645.450007915497,260000
85.85104,0.18038924,0.30998144,0.09862618,-0.060188375,5.8064156,-86.21677,0.4910974,-86.21677,-99.05687,0.23804307,-86.13789,-98.91845,86.702194,0.011347761583328246,2758.927628993988,270000
86.67876,0.2223634,0.41840568,0.09377303,-0.12835264,6.683597,-86.89457,0.7846666,-86.89457,-99.0832,0.1719091,-86.67876,-98.9728,87.76425,0.011349900507926941,2872.4266374111176,280000
84.610855,0.22310053,0.43709537,0.06369763,-0.053915594,5.959143,-85.18841,0.51829904,-85.18841,-98.9269,0.12742464,-84.610855,-98.82465,85.717255,0.011346741151809692,2985.894052028656,290000
85.0605,0.22515845,0.6504439,0.06475288,-0.071939215,6.181196,-85.63587,0.56331664,-85.63587,-99.20327,0.29421622,-85.0605,-99.078636,86.38642,0.011352115058898925,3099.4152088165283,300000
85.499306,0.19573699,0.36600605,0.10261415,-0.1197226,5.9646907,-85.96262,1.0523283,-85.96262,-98.99942,0.3700433,-85.499306,-98.821495,86.45252,0.011353910613059997,3212.9543187618256,310000
86.79207,0.18919612,0.6688307,0.20141418,-0.1872231,7.992937,-87.63549,0.11073351,-87.63549,-99.01971,-0.010524392,-87.158516,-98.88833,88.02849,0.01135332796573639,3326.4876039028168,320000
87.451256,0.21869907,0.33439413,0.056131795,-0.07514903,4.0341616,-88.023964,0.6994461,-88.023964,-99.17074,0.3298869,-87.451256,-99.10127,88.44175,0.011347062087059021,3439.958229780197,330000
87.34711,0.2166022,0.5463765,0.11068343,-0.08857736,6.722141,-87.77943,0.46462798,-87.77943,-99.393234,-0.04685707,-87.34711,-99.25338,88.54329,0.011344451904296875,3553.402753353119,340000
88.84233,0.18013753,0.5414902,0.05732533,-0.068416156,5.6172104,-89.08395,0.87560093,-89.08395,-99.239296,0.11214858,-88.84233,-99.07337,89.92423,0.011343369841575622,3666.8364548683167,350000
86.34689,0.19750871,0.30415982,0.091917016,-0.055228475,4.421823,-86.66085,0.44409359,-86.66085,-99.30213,-0.005474176,-86.34689,-99.239296,87.24358,0.01134876265525818,3780.3240864276886,360000
85.95079,0.20229675,0.67156905,0.10748945,-0.08170706,5.1935277,-86.24511,0.15762267,-86.24511,-99.227936,0.025103018,-85.95079,-99.17794,87.22925,0.011348200225830078,3893.8060944080353,370000
88.63247,0.18300092,0.25219852,0.076688685,-0.062314317,3.8936892,-89.31116,-27.033215,-89.31116,-99.14172,-27.244535,-89.01438,-98.75835,89.43367,0.011351787972450256,4007.3239800930023,380000
86.98901,0.21370317,0.4024373,0.046994865,-0.08270742,4.7128487,-87.620804,0.75243866,-87.620804,-99.34335,0.26033577,-87.26946,-99.205605,88.03256,0.011348483109474183,4120.8088166713715,390000
86.93111,0.21363832,0.8194236,0.117273025,-0.1786634,8.303471,-87.29592,0.62213206,-87.29592,-99.52472,0.15262082,-86.93111,-99.29958,88.39144,0.011348017883300782,4234.289000034332,400000
87.63767,0.20270514,0.60680443,0.11880268,-0.11948645,7.1950026,-88.11128,0.53474087,-88.11128,-99.25655,0.1668777,-87.63767,-99.13294,88.85259,0.011346890211105347,4347.757906198502,410000
87.349754,0.18343899,0.7248399,0.055274412,-0.06278508,5.0196133,-87.93246,0.1390905,-87.93246,-99.41315,-0.04125736,-87.63046,-99.284325,88.62491,0.0113484370470047,4461.242280483246,420000
84.97393,0.19023319,0.41531464,0.07092599,-0.070035905,4.8045497,-85.19952,0.4533959,-85.19952,-99.34464,0.27010053,-84.97393,-99.17063,85.959946,0.011347010707855225,4574.712390899658,430000
88.2092,0.19099332,0.263597,0.07876439,-0.0664062,4.714319,-88.37699,0.5711305,-88.37699,-99.64407,0.09532091,-88.2092,-99.538185,89.04578,0.011349308276176452,4688.205477952957,440000
86.48303,0.1928561,0.52114147,0.16178796,-0.1641345,7.2226324,-87.36788,0.885897,-87.36788,-99.251305,0.191517,-87.16652,-99.05649,87.58274,0.011343439936637879,4801.639881372452,450000
88.14491,0.1996836,0.48564073,0.14818099,-0.16143599,6.28554,-88.37042,0.61211824,-88.37042,-99.778015,0.23802423,-88.14491,-99.68331,89.22961,0.01134498565196991,4915.089741230011,460000
85.53313,0.20247528,1.3623402,0.13976128,-0.118336104,9.68421,-86.18268,0.5855559,-86.18268,-99.15827,-0.04713137,-85.91789,-99.10882,87.5029,0.011349689507484436,5028.586640119553,470000
88.71593,0.20213982,0.33260983,0.077584475,-0.08246052,5.991733,-89.04467,-7.5403433,-89.04467,-99.46743,-7.5226173,-88.71593,-99.30274,89.65496,0.01134911515712738,5142.077802658081,480000
88.82703,0.20828971,0.66099995,0.09577486,-0.103309855,7.363328,-89.13141,-11.174838,-89.13141,-99.53555,-11.979622,-88.82703,-99.36065,90.1129,0.011343529391288758,5255.5131006240845,490000
87.693665,0.21445747,0.2606772,0.08090314,-0.09046199,4.9368706,-88.371765,-2.7380126,-88.371765,-99.34629,-2.991843,-88.07378,-99.16449,88.59771,0.011350269436836242,5369.015803337097,500000
88.577774,0.23104547,0.60808486,0.09761139,-0.108574174,8.518397,-89.48436,0.8216609,-89.48436,-100.156906,0.16270731,-89.15967,-99.93711,89.879,0.011347762846946717,5482.493436098099,510000
87.596146,0.18456598,0.9722853,0.063723475,-0.06368603,5.9767113,-88.00438,0.4066857,-88.00438,-99.84688,0.043452688,-87.76347,-99.662186,89.12212,0.011348227453231812,5595.975714683533,520000
87.469574,0.19239604,0.4346063,0.10844671,-0.08752843,4.756027,-87.86365,0.78546387,-87.86365,-99.94416,0.29317665,-87.469574,-99.67685,88.48137,0.011348512864112854,5709.460847377777,530000
86.093445,0.21113098,0.30322853,0.08702785,-0.092757024,4.5896688,-87.04012,0.5024053,-87.04012,-99.5418,0.06522566,-86.83506,-99.4887,87.03007,0.011346089839935302,5822.921754837036,540000
86.65044,0.22154047,0.5878794,0.06967256,-0.06589541,5.5679445,-87.466194,0.37960458,-87.466194,-99.82959,-0.030809809,-87.01244,-99.491905,87.90294,0.011349860429763794,5936.420363664627,550000
87.67355,0.19199272,0.41165948,0.063632935,-0.061672512,5.5584297,-88.17327,2.3017986,-88.17327,-99.98302,0.2932596,-88.00463,-99.74447,88.661194,0.01134976990222931,6049.918066978455,560000
89.13273,0.19919382,0.50000805,0.084611565,-0.088703096,5.9092827,-89.801155,0.5550736,-89.801155,-99.73272,-0.010480269,-89.48526,-99.48849,90.230316,0.011355306482315064,6163.471135377884,570000
87.361465,0.20353307,0.569348,0.12338992,-0.1852733,7.4726143,-87.65189,0.21006891,-87.65189,-99.9422,-0.06093785,-87.361465,-99.82051,88.54141,0.011341124248504638,6276.882384061813,580000
86.75401,0.19019805,0.24124907,0.06255298,-0.07236236,4.001361,-88.15798,0.30222368,-88.15798,-100.0725,0.11443156,-87.82069,-99.885216,87.56586,0.011348336982727051,6390.365757465363,590000
89.6523,0.18391249,0.24007617,0.053710192,-0.056191683,3.9063296,-90.155334,-1.5686002,-90.155334,-100.04097,-2.3803573,-90.03128,-99.80137,90.44411,0.011349747014045715,6503.863232135773,600000
88.10689,0.20033652,0.26306367,0.066645026,-0.06268995,4.1309056,-88.3124,0.3977105,-88.3124,-100.005936,0.019308412,-88.10689,-99.85234,88.97096,0.011345921897888184,6617.322455406189,610000
87.410034,0.23023048,0.41074124,0.09259993,-0.12475886,5.608307,-88.02877,0.37775606,-88.02877,-99.83765,0.01758687,-87.770325,-99.571045,88.51147,0.011349365782737732,6730.816117525101,620000
89.22821,0.21130866,0.3048196,0.12509345,-0.13337968,4.5786324,-89.592354,0.41105306,-89.592354,-100.00767,0.1456197,-89.22821,-99.78335,90.166954,0.011346789479255676,6844.284020900726,630000
88.43049,0.19185416,0.21074323,0.07142292,-0.07101421,3.772048,-89.47909,0.2686202,-89.47909,-99.71812,0.077862486,-89.15953,-99.53763,89.2168,0.01134602119922638,6957.7442371845245,640000
88.0636,0.20310752,0.3260525,0.055006117,-0.08570119,4.443934,-88.31863,0.5901949,-88.31863,-100.03066,0.05034578,-88.0636,-99.86918,88.99897,0.011342428731918335,7071.168528795242,650000
88.93483,0.2127565,0.28168556,0.06870977,-0.1684715,3.9297655,-89.64952,-13.030411,-89.64952,-99.871864,-11.2534075,-89.31657,-99.69844,89.85478,0.011341468048095703,7184.583213090897,660000
89.90938,0.17924172,0.20911053,0.072365195,-0.0645598,3.829479,-90.171074,-23.926119,-90.171074,-99.84872,-23.594458,-89.90938,-99.66127,90.65622,0.010269221472740174,7287.275431871414,670000
88.08478,0.22769168,0.99276,0.5042663,-0.38924822,12.704242,-89.05599,0.22583371,-89.05599,-100.18189,0.024118023,-88.429596,-99.98734,89.76061,0.009667310333251954,7383.94853925705,680000
87.25256,0.16330412,0.42873988,0.06087922,-0.0699419,4.689854,-87.95205,0.71624947,-87.95205,-99.985985,0.28875908,-87.564964,-99.762634,88.17122,0.00966749346256256,7480.623479127884,690000
86.75821,0.17299958,0.3933848,0.049394984,-0.06665005,4.27552,-86.87039,0.62342805,-86.87039,-100.09006,0.1592421,-86.75821,-99.825775,87.67059,0.010838177537918091,7589.005259990692,700000
88.1661,0.21800819,0.4123803,0.07591069,-0.06883426,5.5108643,-88.45596,-2.8458521,-88.45596,-99.683624,-4.12012,-88.1661,-99.642334,89.232506,0.011344195246696472,7702.447216749191,710000
87.82492,0.20513752,0.59314317,0.07079627,-0.0771145,4.9997616,-88.56067,0.68675864,-88.56067,-99.93563,0.44862962,-88.114975,-99.760765,89.03347,0.011343125796318054,7815.878479719162,720000
88.27539,0.24482714,0.510004,0.10975695,-0.11111505,5.9537325,-88.59503,0.2981233,-88.59503,-99.942856,0.16722938,-88.275894,-99.844475,89.519875,0.011340079522132873,7929.2792801856995,730000
