training/actor_loss,training/bc_loss,training/critic_loss,training/grad/max,training/grad/min,training/grad/norm,training/q,training/q_max,training/q_mean,training/q_min,training/q_pe_max,training/q_pe_mean,training/q_pe_min,training/total_loss,time/epoch_time,time/total_time,step
45.102467,0.5449801,0.081629746,0.05827543,-0.08711841,3.4030921,-45.117535,-6.7849083,-45.117535,-46.927094,-7.839644,-45.102467,-46.867832,45.34759,0.006902677178382874,69.02677750587463,10000
75.16586,0.5138526,0.25554392,0.13874933,-0.16565505,5.5158796,-75.22256,-2.1214116,-75.22256,-80.9782,-2.2812083,-75.16586,-80.92953,75.57557,0.007908374524116517,148.11052775382996,20000
86.75477,0.55368626,1.1895754,0.4146829,-0.27266732,16.78768,-86.982506,-4.0596933,-86.982506,-107.682755,-5.139961,-86.75477,-107.64191,88.11045,0.00867223699092865,234.83290219306946,30000
88.71196,0.5367628,0.29125354,0.13597572,-0.09592661,5.2269807,-88.82057,-11.157645,-88.82057,-118.28257,-11.674581,-88.71196,-117.68935,89.16424,0.008878023433685303,323.6131398677826,40000
99.69585,0.52434015,0.68415165,0.3006746,-0.37585413,15.587301,-99.845665,-6.267145,-99.845665,-126.29486,-8.1328535,-99.69585,-126.17696,100.5373,0.008032703018188477,403.94017481803894,50000
97.74817,0.46056485,0.43984088,0.119549535,-0.17376745,6.2989807,-98.011795,-4.2207866,-98.011795,-137.12363,-5.3637805,-97.74817,-136.99902,98.32618,0.00802614130973816,484.20159220695496,60000
102.21571,0.46693203,0.46733114,0.11228816,-0.2194421,5.9457183,-102.35652,-5.7512393,-102.35652,-143.86821,-6.5973067,-102.21571,-143.62498,102.82313,0.008029413652420044,564.4957332611084,70000
108.763306,0.43111625,0.3116528,0.2832196,-0.23819801,5.70131,-108.95913,-9.760691,-108.95913,-148.88652,-9.698667,-108.763306,-148.72968,109.20429,0.008994521856307983,654.4409554004669,80000
108.99672,0.4746013,0.43163854,0.44267416,-0.28257582,9.587983,-109.209526,-2.0634727,-109.209526,-148.29411,-3.7067986,-108.99672,-148.06567,109.57074,0.010134460687637329,755.7855672836304,90000
112.639206,0.4714282,0.41981003,0.18253541,-0.21268298,11.445438,-112.78184,-0.88824713,-112.78184,-153.68274,-1.3769921,-112.639206,-153.23735,113.20044,0.011405366659164428,869.839239358902,100000
