training/actor_loss,training/bc_loss,training/critic_loss,training/grad/max,training/grad/min,training/grad/norm,training/q,training/q_max,training/q_mean,training/q_min,training/q_pe_max,training/q_pe_mean,training/q_pe_min,training/total_loss,time/epoch_time,time/total_time,step
146.28156,0.46878427,2.3746479,0.16995606,-0.14682148,22.444065,-149.10828,-19.965998,-149.10828,-170.8348,-29.340961,-146.8682,-170.40309,149.12498,0.007306849789619446,73.06850624084473,10000
140.27167,0.47545108,2.235629,0.22480924,-0.22403406,25.212578,-143.44942,-6.924407,-143.44942,-169.45187,-11.259026,-140.67007,-168.82677,142.98274,0.011377282333374024,186.84133791923523,20000
134.33655,0.4680427,1.8959404,0.25312304,-0.27154335,27.056786,-137.72632,-58.632397,-137.72632,-167.2155,-51.03074,-134.33655,-163.47417,136.70053,0.011447163343429566,301.31298875808716,30000
139.64426,0.47047386,1.9246258,0.4773698,-0.4369979,26.321892,-143.24763,-38.701435,-143.24763,-171.50107,-42.50137,-140.20316,-168.88165,142.03935,0.011439419174194335,415.7071876525879,40000
142.69472,0.45300293,2.510492,0.48587686,-0.55339897,33.650932,-147.0408,-68.5147,-147.0408,-180.47595,-72.67675,-143.85944,-176.8001,145.65822,0.011447364926338195,530.1808438301086,50000
150.84335,0.44345236,2.197399,1.1626487,-2.1030476,51.56452,-153.5004,-7.62266,-153.5004,-191.4946,-10.753475,-150.84335,-189.09552,153.4842,0.01145451226234436,644.7259721755981,60000
160.77664,0.4394816,2.2877848,1.907656,-1.6310768,46.366684,-163.93071,-54.212498,-163.93071,-201.91106,-57.895016,-160.77664,-199.85562,163.5039,0.011445542049407958,759.1814012527466,70000
169.4488,0.46657446,1.7164806,0.19241382,-0.1742876,17.839077,-173.32176,-66.5975,-173.32176,-214.37027,-75.506485,-170.1829,-208.60025,171.63185,0.011447699093818665,873.6583998203278,80000
178.8421,0.39928603,2.162724,0.39346287,-0.3538837,22.355177,-181.74393,-55.75685,-181.74393,-224.83995,-58.777454,-179.52898,-222.17729,181.40411,0.011442996215820312,988.0883767604828,90000
188.14484,0.3993082,1.7308964,0.20336887,-0.36003727,21.361118,-190.11302,-67.41255,-190.11302,-239.96434,-72.68141,-188.14484,-235.95122,190.27504,0.011431684708595275,1102.405236005783,100000
196.33394,0.33053854,2.0691645,0.25991938,-0.29050323,21.147726,-198.75987,-58.85952,-198.75987,-250.63423,-63.217567,-197.0365,-245.56712,198.73364,0.0114350994348526,1216.7562415599823,110000
204.2772,0.35323143,3.0506618,0.57495064,-0.5933959,36.034817,-206.02942,-115.0678,-206.02942,-266.17264,-117.08913,-204.2772,-263.65768,207.68109,0.0114394526720047,1331.1507766246796,120000
210.6878,0.31062147,1.715237,0.24376269,-0.17603642,19.088242,-214.01514,-116.44168,-214.01514,-259.476,-119.93225,-212.24014,-257.26147,212.71367,0.011450178265571594,1445.65256690979,130000
