training/actor_loss,training/bc_loss,training/critic_loss,training/grad/max,training/grad/min,training/grad/norm,training/q,training/q_max,training/q_mean,training/q_min,training/q_pe_max,training/q_pe_mean,training/q_pe_min,training/total_loss,time/epoch_time,time/total_time,step
43.49159,0.3391595,3.2444189,0.20019226,-0.163473,13.572433,-45.178066,0.9010944,-45.178066,-56.96486,0.46567574,-43.49159,-55.825317,47.07517,0.010161706590652466,101.61707711219788,10000
74.05131,0.2252233,2.1470475,0.14902653,-0.18916698,19.555943,-74.546165,-25.459246,-74.546165,-85.02642,-27.674957,-74.35318,-84.145584,76.42358,0.009583397793769837,197.4510624408722,20000
64.40582,0.27433744,2.7853377,0.14041075,-0.16371882,19.51572,-65.65374,1.3982198,-65.65374,-89.32975,0.73604137,-64.78416,-88.17165,67.4655,0.009582930088043213,293.2803680896759,30000
66.51926,0.30933252,1.883609,0.1331017,-0.22509862,17.373722,-67.70156,-17.22695,-67.70156,-89.89392,-17.403173,-66.51926,-88.437965,68.7122,0.00880739963054657,381.3543677330017,40000
66.85632,0.34245005,1.9009556,0.18801221,-0.16719843,13.288725,-68.19991,1.4124173,-68.19991,-92.22149,0.86453307,-66.85632,-91.68618,69.09973,0.00889345154762268,470.2888877391815,50000
68.662415,0.33090147,1.0756991,0.103807986,-0.0693459,9.062965,-69.83785,-12.999154,-69.83785,-91.43735,-9.138957,-68.9292,-90.49391,70.069016,0.009590676522254944,566.1956579685211,60000
67.63165,0.28093034,1.2366315,0.10482273,-0.14190052,10.810148,-68.45937,-25.479155,-68.45937,-92.844894,-26.872953,-67.63165,-92.68141,69.149216,0.009610969948768616,662.3053615093231,70000
66.81154,0.27138084,2.2252262,0.21926871,-0.19410422,17.218235,-67.802925,0.8335494,-67.802925,-92.11425,0.41611233,-66.81154,-91.82408,69.30814,0.009599249982833862,758.2978653907776,80000
68.7872,0.29959738,1.1401943,0.109097935,-0.1132451,9.272034,-69.830894,0.35943496,-69.830894,-91.91154,0.29440543,-68.7872,-90.94738,70.227,0.009643407773971558,854.7319481372833,90000
65.20179,0.27723208,0.8154049,0.22342195,-0.20113263,9.872198,-66.82485,1.2642808,-66.82485,-94.89532,0.6421914,-65.50155,-94.44562,66.294426,0.009610443615913391,950.836395740509,100000
68.66456,0.29946184,0.96241677,0.10963331,-0.105467655,8.3230915,-69.603836,-13.675418,-69.603836,-93.03986,-11.862399,-68.66456,-92.124886,69.92644,0.00960863311290741,1046.9227318763733,110000
67.2996,0.383012,0.64396966,0.09163502,-0.11359274,7.8033533,-68.87002,-21.143253,-68.87002,-96.42676,-18.388758,-67.2996,-95.960815,68.32658,0.009607951641082763,1143.0022535324097,120000
67.47983,0.42395118,0.47411776,0.055876788,-0.06136394,5.2856913,-68.936485,0.23328471,-68.936485,-96.33232,0.016226292,-67.63048,-95.99772,68.3779,0.009978501272201538,1242.7872717380524,130000
67.067215,0.3277821,0.6941652,0.07273355,-0.0858477,7.153346,-68.63684,-16.72249,-68.63684,-91.273994,-15.601433,-67.35042,-90.59789,68.089165,0.011270311975479126,1355.490395784378,140000
67.2842,0.46922484,0.6758056,0.11462526,-0.13260144,8.888493,-68.84441,0.25213602,-68.84441,-91.74765,-0.13888362,-67.60034,-90.84752,68.42923,0.010308697724342347,1458.5773811340332,150000
66.23972,0.4444901,0.94769806,0.088494405,-0.10219605,7.9697843,-67.81657,-15.090727,-67.81657,-93.409065,-14.740702,-66.23972,-92.92574,67.63191,0.009581209254264832,1554.389477968216,160000
67.17073,0.4587055,0.48943233,0.07042042,-0.0635606,5.2769766,-68.53743,-9.928444,-68.53743,-97.58839,-10.6540785,-67.17073,-97.18789,68.118866,0.009601888346672059,1650.4083666801453,170000
67.79255,0.41491973,0.70946217,0.5044833,-0.4115272,8.141059,-69.11895,-0.9583427,-69.11895,-92.94629,-1.4191914,-67.79255,-92.546196,68.91693,0.009577620792388917,1746.184578180313,180000
68.07168,0.3103639,0.61573213,0.07852037,-0.0764065,5.584992,-69.45208,0.7865716,-69.45208,-97.68478,0.49529472,-68.369995,-97.04505,68.99777,0.009596975898742676,1842.1543428897858,190000
68.00593,0.4422969,0.58477134,0.073042236,-0.07522197,6.025114,-69.88171,-2.2374604,-69.88171,-97.99889,-2.971073,-68.00593,-97.61416,69.033,0.009605351734161377,1938.2078652381897,200000
67.17487,0.30142134,0.73301744,0.08086413,-0.08675133,6.772326,-68.73896,0.3333809,-68.73896,-98.26933,-0.23362713,-67.43387,-97.855225,68.20931,0.009667920422554016,2034.8870747089386,210000
67.88373,0.30601004,0.34751534,0.057890303,-0.08056685,4.7519226,-69.588486,-14.8753195,-69.588486,-98.17212,-14.518166,-68.35942,-97.62686,68.537254,0.011279149746894836,2147.6785764694214,220000
66.2773,0.3130801,1.1056746,0.36957222,-0.4539687,13.85714,-68.19268,1.1199437,-68.19268,-92.37323,0.13734208,-66.724365,-91.91188,67.69605,0.011280044507980347,2260.479026079178,230000
67.460625,0.45096514,0.6535017,0.17127798,-0.19550176,7.364255,-68.99375,0.84536177,-68.99375,-93.438896,-0.13649243,-67.674385,-92.93123,68.565094,0.011275719213485717,2373.236223459244,240000
67.444275,0.31334022,0.5335414,0.12986101,-0.10710637,8.033037,-68.76947,-3.25244,-68.76947,-91.86404,-4.3495774,-67.66753,-90.32948,68.29115,0.011273807263374328,2485.9743008613586,250000
66.46586,0.4872276,0.6440508,0.24667479,-0.23638095,12.259047,-69.0008,-19.491167,-69.0008,-93.48407,-10.863524,-67.102974,-93.19879,67.59714,0.011273794150352477,2598.712247133255,260000
67.136475,0.3002801,0.4686112,0.104053386,-0.14735517,6.9080477,-68.45642,-1.0079235,-68.45642,-91.58282,-0.9213568,-67.136475,-90.40885,67.905365,0.01127903573513031,2711.5026094913483,270000
66.472984,0.4209767,0.8056652,0.14514628,-0.10988166,7.109661,-68.207924,-12.817548,-68.207924,-98.69257,-13.746531,-66.472984,-98.47179,67.69962,0.011272721481323243,2824.229829311371,280000
67.11598,0.3694773,0.57788247,0.16600247,-0.25650796,7.253774,-68.82316,0.60528815,-68.82316,-91.43704,-0.11432274,-67.11598,-91.00623,68.06334,0.011269306445121766,2936.9228987693787,290000
67.341484,0.32213455,0.4969128,0.21734518,-0.1873187,6.427412,-69.08146,-2.6061625,-69.08146,-91.62962,-4.3837543,-67.637436,-90.662865,68.16053,0.011267667317390442,3049.599577188492,300000
70.287964,0.33553427,0.49143073,0.08714087,-0.13461801,5.553334,-71.69573,-21.507431,-71.69573,-93.64384,-19.048765,-70.287964,-93.11675,71.11493,0.011270211791992188,3162.301700592041,310000
66.271194,0.39633927,1.0372466,0.118143566,-0.12220364,7.776627,-68.58856,-21.000504,-68.58856,-98.548416,-15.05619,-66.91597,-98.227165,67.70478,0.011276191401481629,3275.0636179447174,320000
67.49195,0.4590524,0.30788478,0.15043314,-0.15820213,4.80116,-69.01969,0.23063779,-69.01969,-99.28348,0.1287589,-67.74538,-98.90666,68.25889,0.011268618416786193,3387.7498064041138,330000
65.62462,0.40479496,0.41363192,0.14355144,-0.1655794,6.47673,-67.75634,-18.545757,-67.75634,-99.09136,-16.116508,-65.8519,-98.47893,66.44305,0.01126793122291565,3500.429124355316,340000
67.670975,0.39028007,0.6174734,0.07703248,-0.08903866,5.753031,-69.21742,1.090141,-69.21742,-91.44748,0.5522957,-67.670975,-91.13804,68.67873,0.011268584108352662,3613.114969968796,350000
